id,target
402195,1
402196,0
402197,0
402198,1
402199,0
402200,1
402201,0
402202,0
402203,1
402204,1
402205,0
402206,1
402207,1
402208,0
402209,1
402210,1
402211,1
402212,1
402213,0
402214,1
402215,1
402216,1
402217,0
402218,1
402219,1
402220,1
402221,1
402222,1
402223,0
402224,1
402225,0
402226,0
402227,0
402228,0
402229,1
402230,1
402231,0
402232,1
402233,1
402234,1
402235,1
402236,1
402237,1
402238,1
402239,0
402240,0
402241,1
402242,1
402243,1
402244,1
402245,1
402246,0
402247,1
402248,0
402249,1
402250,1
402251,1
402252,1
402253,0
402254,1
402255,0
402256,0
402257,1
402258,1
402259,0
402260,0
402261,1
402262,1
402263,1
402264,1
402265,1
402266,1
402267,0
402268,0
402269,1
402270,0
402271,0
402272,0
402273,1
402274,1
402275,1
402276,1
402277,1
402278,1
402279,0
402280,1
402281,0
402282,0
402283,1
402284,1
402285,1
402286,1
402287,1
402288,1
402289,0
402290,1
402291,0
402292,0
402293,1
402294,0
402295,1
402296,1
402297,0
402298,0
402299,0
402300,1
402301,0
402302,1
402303,0
402304,1
402305,0
402306,1
402307,0
402308,1
402309,1
402310,0
402311,1
402312,1
402313,0
402314,1
402315,1
402316,0
402317,1
402318,1
402319,0
402320,1
402321,1
402322,1
402323,0
402324,1
402325,1
402326,1
402327,1
402328,0
402329,1
402330,1
402331,1
402332,0
402333,1
402334,1
402335,1
402336,1
402337,0
402338,1
402339,0
402340,1
402341,1
402342,0
402343,0
402344,0
402345,1
402346,1
402347,0
402348,1
402349,1
402350,1
402351,1
402352,1
402353,1
402354,1
402355,0
402356,0
402357,1
402358,0
402359,1
402360,1
402361,0
402362,0
402363,0
402364,1
402365,1
402366,0
402367,1
402368,1
402369,0
402370,1
402371,0
402372,0
402373,0
402374,1
402375,0
402376,1
402377,1
402378,1
402379,1
402380,1
402381,1
402382,1
402383,1
402384,0
402385,1
402386,0
402387,1
402388,1
402389,0
402390,0
402391,0
402392,1
402393,0
402394,0
402395,1
402396,1
402397,1
402398,1
402399,1
402400,1
402401,0
402402,1
402403,0
402404,0
402405,0
402406,1
402407,1
402408,1
402409,1
402410,1
402411,1
402412,1
402413,1
402414,1
402415,1
402416,0
402417,0
402418,0
402419,0
402420,1
402421,0
402422,1
402423,1
402424,1
402425,1
402426,1
402427,1
402428,1
402429,0
402430,1
402431,0
402432,1
402433,0
402434,0
402435,0
402436,0
402437,0
402438,0
402439,0
402440,0
402441,1
402442,0
402443,0
402444,1
402445,1
402446,1
402447,1
402448,1
402449,1
402450,1
402451,0
402452,1
402453,1
402454,1
402455,1
402456,1
402457,0
402458,0
402459,0
402460,1
402461,0
402462,0
402463,0
402464,0
402465,0
402466,1
402467,1
402468,1
402469,1
402470,1
402471,1
402472,1
402473,0
402474,1
402475,1
402476,0
402477,1
402478,0
402479,0
402480,1
402481,1
402482,0
402483,0
402484,1
402485,0
402486,0
402487,0
402488,1
402489,0
402490,1
402491,1
402492,0
402493,1
402494,0
402495,0
402496,1
402497,1
402498,0
402499,1
402500,1
402501,1
402502,1
402503,1
402504,1
402505,1
402506,1
402507,1
402508,1
402509,0
402510,1
402511,1
402512,1
402513,1
402514,1
402515,1
402516,0
402517,0
402518,0
402519,1
402520,0
402521,1
402522,1
402523,1
402524,1
402525,1
402526,0
402527,1
402528,1
402529,0
402530,1
402531,1
402532,1
402533,0
402534,0
402535,0
402536,1
402537,1
402538,1
402539,1
402540,0
402541,0
402542,1
402543,1
402544,1
402545,1
402546,1
402547,0
402548,1
402549,1
402550,0
402551,0
402552,1
402553,1
402554,0
402555,1
402556,0
402557,1
402558,1
402559,1
402560,1
402561,0
402562,1
402563,0
402564,1
402565,1
402566,1
402567,0
402568,1
402569,1
402570,1
402571,1
402572,1
402573,1
402574,0
402575,1
402576,1
402577,0
402578,1
402579,1
402580,0
402581,1
402582,1
402583,0
402584,1
402585,1
402586,1
402587,1
402588,1
402589,1
402590,1
402591,1
402592,0
402593,0
402594,0
402595,1
402596,0
402597,0
402598,0
402599,0
402600,0
402601,1
402602,1
402603,1
402604,0
402605,1
402606,1
402607,0
402608,1
402609,0
402610,1
402611,1
402612,0
402613,1
402614,0
402615,0
402616,1
402617,0
402618,1
402619,1
402620,1
402621,0
402622,1
402623,1
402624,0
402625,1
402626,1
402627,1
402628,0
402629,0
402630,1
402631,1
402632,0
402633,1
402634,1
402635,1
402636,0
402637,0
402638,0
402639,1
402640,1
402641,0
402642,1
402643,1
402644,1
402645,1
402646,1
402647,0
402648,1
402649,0
402650,0
402651,1
402652,1
402653,1
402654,1
402655,1
402656,1
402657,0
402658,1
402659,0
402660,0
402661,1
402662,1
402663,1
402664,1
402665,0
402666,0
402667,1
402668,1
402669,1
402670,0
402671,1
402672,1
402673,1
402674,1
402675,0
402676,1
402677,0
402678,1
402679,1
402680,0
402681,0
402682,1
402683,1
402684,1
402685,1
402686,1
402687,1
402688,1
402689,1
402690,0
402691,1
402692,0
402693,0
402694,1
402695,1
402696,1
402697,1
402698,1
402699,1
402700,1
402701,1
402702,0
402703,0
402704,0
402705,1
402706,1
402707,1
402708,1
402709,1
402710,1
402711,1
402712,1
402713,1
402714,1
402715,1
402716,1
402717,1
402718,1
402719,1
402720,1
402721,1
402722,1
402723,0
402724,0
402725,0
402726,1
402727,1
402728,1
402729,0
402730,1
402731,1
402732,1
402733,1
402734,0
402735,0
402736,1
402737,1
402738,0
402739,0
402740,1
402741,1
402742,0
402743,1
402744,0
402745,1
402746,1
402747,1
402748,1
402749,1
402750,1
402751,0
402752,1
402753,1
402754,1
402755,1
402756,0
402757,0
402758,1
402759,0
402760,1
402761,0
402762,0
402763,1
402764,1
402765,1
402766,1
402767,1
402768,1
402769,1
402770,1
402771,0
402772,0
402773,1
402774,0
402775,1
402776,1
402777,0
402778,0
402779,1
402780,0
402781,1
402782,1
402783,1
402784,1
402785,1
402786,0
402787,1
402788,1
402789,1
402790,1
402791,0
402792,0
402793,1
402794,1
402795,0
402796,1
402797,1
402798,0
402799,1
402800,1
402801,1
402802,0
402803,1
402804,0
402805,1
402806,1
402807,1
402808,1
402809,0
402810,1
402811,0
402812,1
402813,0
402814,0
402815,0
402816,1
402817,1
402818,0
402819,1
402820,1
402821,0
402822,0
402823,0
402824,0
402825,1
402826,1
402827,1
402828,0
402829,1
402830,0
402831,1
402832,1
402833,1
402834,1
402835,1
402836,1
402837,0
402838,0
402839,0
402840,1
402841,1
402842,0
402843,1
402844,1
402845,1
402846,1
402847,1
402848,1
402849,1
402850,0
402851,1
402852,0
402853,0
402854,1
402855,0
402856,0
402857,1
402858,0
402859,0
402860,1
402861,1
402862,1
402863,1
402864,1
402865,1
402866,1
402867,1
402868,1
402869,0
402870,0
402871,1
402872,0
402873,0
402874,1
402875,0
402876,0
402877,1
402878,1
402879,0
402880,0
402881,0
402882,1
402883,1
402884,0
402885,1
402886,1
402887,0
402888,0
402889,1
402890,0
402891,1
402892,1
402893,1
402894,0
402895,1
402896,1
402897,0
402898,1
402899,1
402900,1
402901,1
402902,0
402903,0
402904,0
402905,1
402906,1
402907,1
402908,0
402909,1
402910,1
402911,1
402912,1
402913,1
402914,1
402915,0
402916,0
402917,0
402918,0
402919,1
402920,0
402921,1
402922,0
402923,0
402924,1
402925,1
402926,1
402927,0
402928,1
402929,1
402930,1
402931,1
402932,0
402933,1
402934,1
402935,1
402936,0
402937,1
402938,1
402939,0
402940,1
402941,0
402942,1
402943,1
402944,1
402945,1
402946,1
402947,0
402948,0
402949,0
402950,1
402951,0
402952,1
402953,1
402954,1
402955,1
402956,1
402957,1
402958,1
402959,1
402960,0
402961,1
402962,1
402963,1
402964,1
402965,0
402966,1
402967,1
402968,0
402969,0
402970,1
402971,1
402972,0
402973,0
402974,0
402975,0
402976,1
402977,0
402978,1
402979,0
402980,0
402981,1
402982,1
402983,1
402984,1
402985,1
402986,1
402987,1
402988,1
402989,1
402990,1
402991,1
402992,1
402993,1
402994,1
402995,1
402996,1
402997,0
402998,1
402999,1
403000,1
403001,1
403002,1
403003,1
403004,0
403005,0
403006,1
403007,1
403008,0
403009,1
403010,0
403011,0
403012,1
403013,0
403014,0
403015,1
403016,1
403017,1
403018,1
403019,1
403020,1
403021,1
403022,1
403023,1
403024,0
403025,1
403026,1
403027,0
403028,1
403029,1
403030,0
403031,1
403032,1
403033,0
403034,1
403035,1
403036,0
403037,0
403038,1
403039,1
403040,0
403041,1
403042,1
403043,1
403044,1
403045,0
403046,0
403047,0
403048,1
403049,1
403050,1
403051,1
403052,0
403053,1
403054,1
403055,0
403056,1
403057,0
403058,0
403059,0
403060,1
403061,0
403062,0
403063,1
403064,1
403065,0
403066,1
403067,0
403068,0
403069,0
403070,0
403071,1
403072,1
403073,0
403074,1
403075,0
403076,1
403077,1
403078,1
403079,1
403080,1
403081,0
403082,0
403083,1
403084,0
403085,1
403086,1
403087,1
403088,0
403089,1
403090,0
403091,1
403092,1
403093,1
403094,0
403095,1
403096,1
403097,0
403098,0
403099,0
403100,1
403101,0
403102,1
403103,1
403104,1
403105,0
403106,0
403107,1
403108,1
403109,0
403110,0
403111,1
403112,1
403113,0
403114,1
403115,1
403116,0
403117,0
403118,1
403119,1
403120,1
403121,1
403122,1
403123,0
403124,0
403125,1
403126,0
403127,0
403128,1
403129,1
403130,1
403131,1
403132,1
403133,1
403134,0
403135,0
403136,1
403137,1
403138,0
403139,1
403140,0
403141,1
403142,1
403143,0
403144,1
403145,0
403146,1
403147,1
403148,0
403149,1
403150,1
403151,0
403152,1
403153,1
403154,1
403155,1
403156,0
403157,1
403158,0
403159,0
403160,0
403161,1
403162,0
403163,0
403164,0
403165,1
403166,0
403167,1
403168,0
403169,0
403170,1
403171,0
403172,1
403173,1
403174,1
403175,1
403176,0
403177,0
403178,1
403179,1
403180,1
403181,1
403182,0
403183,1
403184,1
403185,0
403186,0
403187,1
403188,0
403189,1
403190,1
403191,1
403192,0
403193,1
403194,0
403195,1
403196,1
403197,1
403198,0
403199,1
403200,1
403201,0
403202,1
403203,1
403204,1
403205,1
403206,0
403207,1
403208,0
403209,0
403210,0
403211,1
403212,1
403213,1
403214,1
403215,1
403216,1
403217,1
403218,1
403219,1
403220,0
403221,1
403222,1
403223,0
403224,1
403225,0
403226,1
403227,0
403228,0
403229,1
403230,0
403231,1
403232,1
403233,0
403234,1
403235,1
403236,1
403237,1
403238,1
403239,1
403240,1
403241,0
403242,0
403243,0
403244,1
403245,0
403246,0
403247,0
403248,1
403249,1
403250,0
403251,0
403252,0
403253,1
403254,0
403255,0
403256,1
403257,1
403258,0
403259,0
403260,1
403261,1
403262,1
403263,1
403264,1
403265,1
403266,0
403267,1
403268,1
403269,1
403270,0
403271,1
403272,1
403273,1
403274,1
403275,1
403276,0
403277,0
403278,0
403279,0
403280,1
403281,0
403282,1
403283,0
403284,0
403285,1
403286,0
403287,0
403288,1
403289,1
403290,0
403291,0
403292,1
403293,0
403294,0
403295,0
403296,1
403297,1
403298,1
403299,1
403300,1
403301,1
403302,1
403303,0
403304,1
403305,1
403306,1
403307,1
403308,1
403309,1
403310,1
403311,1
403312,0
403313,1
403314,0
403315,1
403316,1
403317,1
403318,0
403319,1
403320,0
403321,1
403322,1
403323,1
403324,0
403325,0
403326,0
403327,1
403328,1
403329,1
403330,1
403331,0
403332,0
403333,1
403334,1
403335,1
403336,1
403337,1
403338,1
403339,1
403340,1
403341,1
403342,0
403343,1
403344,1
403345,1
403346,1
403347,1
403348,1
403349,0
403350,0
403351,0
403352,0
403353,1
403354,1
403355,1
403356,1
403357,0
403358,1
403359,1
403360,0
403361,1
403362,1
403363,1
403364,1
403365,1
403366,0
403367,0
403368,1
403369,0
403370,1
403371,1
403372,1
403373,1
403374,1
403375,1
403376,1
403377,1
403378,1
403379,1
403380,0
403381,1
403382,1
403383,1
403384,0
403385,1
403386,1
403387,0
403388,1
403389,0
403390,0
403391,1
403392,0
403393,1
403394,0
403395,0
403396,1
403397,0
403398,1
403399,1
403400,0
403401,1
403402,0
403403,1
403404,0
403405,0
403406,1
403407,0
403408,0
403409,1
403410,0
403411,0
403412,1
403413,0
403414,1
403415,1
403416,1
403417,1
403418,1
403419,0
403420,0
403421,1
403422,0
403423,0
403424,1
403425,1
403426,0
403427,1
403428,1
403429,1
403430,0
403431,1
403432,1
403433,1
403434,1
403435,1
403436,1
403437,0
403438,1
403439,0
403440,1
403441,0
403442,1
403443,1
403444,1
403445,1
403446,1
403447,0
403448,1
403449,1
403450,1
403451,0
403452,1
403453,1
403454,1
403455,1
403456,0
403457,1
403458,1
403459,0
403460,1
403461,1
403462,1
403463,0
403464,1
403465,1
403466,0
403467,1
403468,0
403469,1
403470,0
403471,1
403472,1
403473,1
403474,1
403475,0
403476,1
403477,1
403478,0
403479,1
403480,1
403481,1
403482,1
403483,1
403484,1
403485,0
403486,1
403487,0
403488,0
403489,0
403490,1
403491,0
403492,1
403493,1
403494,0
403495,0
403496,1
403497,1
403498,1
403499,1
403500,0
403501,0
403502,1
403503,1
403504,0
403505,1
403506,1
403507,1
403508,0
403509,1
403510,1
403511,1
403512,0
403513,1
403514,0
403515,1
403516,0
403517,0
403518,1
403519,0
403520,0
403521,1
403522,0
403523,1
403524,1
403525,0
403526,1
403527,0
403528,0
403529,1
403530,1
403531,1
403532,0
403533,0
403534,1
403535,1
403536,0
403537,0
403538,1
403539,0
403540,0
403541,1
403542,0
403543,1
403544,1
403545,0
403546,1
403547,1
403548,1
403549,0
403550,1
403551,1
403552,0
403553,1
403554,1
403555,1
403556,0
403557,1
403558,1
403559,1
403560,0
403561,1
403562,1
403563,0
403564,0
403565,1
403566,1
403567,1
403568,0
403569,1
403570,0
403571,1
403572,0
403573,1
403574,1
403575,1
403576,1
403577,1
403578,0
403579,1
403580,0
403581,0
403582,0
403583,1
403584,1
403585,0
403586,0
403587,1
403588,0
403589,0
403590,1
403591,1
403592,1
403593,1
403594,1
403595,1
403596,1
403597,0
403598,0
403599,1
403600,1
403601,0
403602,0
403603,1
403604,1
403605,1
403606,0
403607,0
403608,0
403609,1
403610,0
403611,0
403612,0
403613,0
403614,1
403615,1
403616,1
403617,1
403618,1
403619,0
403620,0
403621,0
403622,1
403623,1
403624,0
403625,0
403626,0
403627,0
403628,0
403629,1
403630,0
403631,0
403632,1
403633,1
403634,1
403635,0
403636,0
403637,1
403638,0
403639,1
403640,1
403641,1
403642,0
403643,1
403644,1
403645,1
403646,1
403647,0
403648,0
403649,0
403650,1
403651,1
403652,0
403653,0
403654,1
403655,1
403656,0
403657,0
403658,1
403659,0
403660,1
403661,0
403662,0
403663,1
403664,1
403665,0
403666,1
403667,1
403668,1
403669,1
403670,1
403671,0
403672,1
403673,0
403674,1
403675,1
403676,1
403677,1
403678,1
403679,0
403680,0
403681,0
403682,0
403683,1
403684,1
403685,1
403686,0
403687,1
403688,0
403689,0
403690,1
403691,0
403692,1
403693,0
403694,1
403695,0
403696,1
403697,1
403698,1
403699,1
403700,1
403701,1
403702,0
403703,1
403704,1
403705,0
403706,1
403707,0
403708,0
403709,0
403710,1
403711,0
403712,0
403713,1
403714,1
403715,0
403716,1
403717,1
403718,1
403719,0
403720,1
403721,1
403722,1
403723,1
403724,1
403725,1
403726,0
403727,1
403728,0
403729,1
403730,1
403731,1
403732,1
403733,1
403734,1
403735,1
403736,0
403737,1
403738,1
403739,0
403740,1
403741,0
403742,0
403743,0
403744,0
403745,1
403746,1
403747,0
403748,1
403749,0
403750,1
403751,1
403752,0
403753,1
403754,0
403755,0
403756,0
403757,1
403758,0
403759,0
403760,0
403761,0
403762,1
403763,0
403764,1
403765,1
403766,0
403767,1
403768,0
403769,0
403770,0
403771,0
403772,1
403773,0
403774,1
403775,0
403776,1
403777,1
403778,1
403779,0
403780,0
403781,0
403782,1
403783,1
403784,1
403785,0
403786,1
403787,1
403788,0
403789,1
403790,1
403791,0
403792,1
403793,1
403794,0
403795,0
403796,1
403797,1
403798,0
403799,0
403800,1
403801,1
403802,0
403803,1
403804,0
403805,0
403806,0
403807,1
403808,0
403809,1
403810,1
403811,0
403812,0
403813,0
403814,1
403815,1
403816,0
403817,1
403818,0
403819,1
403820,0
403821,1
403822,1
403823,1
403824,1
403825,1
403826,1
403827,0
403828,1
403829,1
403830,0
403831,1
403832,0
403833,1
403834,1
403835,1
403836,0
403837,1
403838,1
403839,0
403840,0
403841,1
403842,1
403843,0
403844,1
403845,0
403846,1
403847,0
403848,1
403849,1
403850,0
403851,1
403852,0
403853,1
403854,1
403855,0
403856,0
403857,1
403858,1
403859,0
403860,0
403861,0
403862,1
403863,1
403864,1
403865,1
403866,1
403867,0
403868,0
403869,0
403870,1
403871,1
403872,1
403873,0
403874,1
403875,0
403876,0
403877,1
403878,0
403879,1
403880,0
403881,0
403882,0
403883,1
403884,1
403885,0
403886,1
403887,1
403888,1
403889,0
403890,1
403891,1
403892,1
403893,1
403894,0
403895,1
403896,1
403897,1
403898,0
403899,1
403900,1
403901,1
403902,1
403903,0
403904,0
403905,1
403906,0
403907,1
403908,1
403909,0
403910,1
403911,1
403912,0
403913,0
403914,1
403915,1
403916,1
403917,0
403918,0
403919,1
403920,1
403921,0
403922,0
403923,1
403924,1
403925,1
403926,1
403927,0
403928,1
403929,0
403930,1
403931,1
403932,1
403933,1
403934,1
403935,1
403936,1
403937,1
403938,1
403939,1
403940,0
403941,1
403942,1
403943,1
403944,1
403945,0
403946,1
403947,0
403948,1
403949,0
403950,0
403951,0
403952,0
403953,1
403954,0
403955,1
403956,1
403957,1
403958,1
403959,1
403960,0
403961,1
403962,1
403963,1
403964,0
403965,1
403966,1
403967,1
403968,1
403969,1
403970,1
403971,1
403972,1
403973,0
403974,1
403975,0
403976,1
403977,1
403978,1
403979,1
403980,0
403981,1
403982,0
403983,1
403984,0
403985,0
403986,0
403987,0
403988,0
403989,1
403990,0
403991,1
403992,0
403993,0
403994,1
403995,0
403996,0
403997,0
403998,1
403999,1
404000,1
404001,0
404002,1
404003,1
404004,0
404005,0
404006,1
404007,1
404008,0
404009,1
404010,0
404011,1
404012,0
404013,0
404014,0
404015,1
404016,1
404017,1
404018,0
404019,1
404020,0
404021,0
404022,1
404023,0
404024,1
404025,1
404026,0
404027,1
404028,1
404029,1
404030,1
404031,1
404032,1
404033,0
404034,1
404035,0
404036,1
404037,0
404038,0
404039,1
404040,1
404041,1
404042,1
404043,1
404044,1
404045,0
404046,1
404047,0
404048,1
404049,1
404050,1
404051,0
404052,0
404053,1
404054,0
404055,1
404056,1
404057,1
404058,1
404059,1
404060,0
404061,0
404062,1
404063,0
404064,1
404065,1
404066,1
404067,0
404068,1
404069,1
404070,1
404071,1
404072,0
404073,1
404074,1
404075,0
404076,1
404077,1
404078,0
404079,0
404080,0
404081,1
404082,1
404083,1
404084,1
404085,1
404086,1
404087,0
404088,0
404089,1
404090,1
404091,1
404092,0
404093,1
404094,0
404095,0
404096,1
404097,1
404098,1
404099,0
404100,0
404101,0
404102,0
404103,1
404104,0
404105,0
404106,0
404107,1
404108,1
404109,0
404110,1
404111,1
404112,0
404113,1
404114,1
404115,0
404116,1
404117,1
404118,0
404119,0
404120,0
404121,1
404122,1
404123,0
404124,1
404125,0
404126,1
404127,0
404128,1
404129,0
404130,1
404131,0
404132,1
404133,1
404134,1
404135,1
404136,1
404137,0
404138,1
404139,0
404140,1
404141,1
404142,1
404143,0
404144,1
404145,0
404146,1
404147,0
404148,1
404149,0
404150,0
404151,0
404152,0
404153,0
404154,1
404155,1
404156,0
404157,1
404158,1
404159,1
404160,0
404161,1
404162,1
404163,0
404164,1
404165,1
404166,1
404167,1
404168,1
404169,0
404170,0
404171,0
404172,1
404173,1
404174,0
404175,1
404176,1
404177,1
404178,1
404179,1
404180,1
404181,0
404182,1
404183,0
404184,1
404185,1
404186,1
404187,0
404188,1
404189,0
404190,0
404191,1
404192,1
404193,0
404194,0
404195,1
404196,0
404197,1
404198,1
404199,1
404200,1
404201,1
404202,1
404203,1
404204,0
404205,1
404206,0
404207,0
404208,1
404209,0
404210,0
404211,1
404212,0
404213,1
404214,1
404215,0
404216,1
404217,1
404218,1
404219,1
404220,0
404221,1
404222,1
404223,1
404224,1
404225,1
404226,0
404227,1
404228,1
404229,1
404230,0
404231,1
404232,1
404233,0
404234,1
404235,1
404236,1
404237,1
404238,1
404239,1
404240,1
404241,0
404242,1
404243,1
404244,1
404245,1
404246,1
404247,1
404248,1
404249,0
404250,1
404251,1
404252,0
404253,1
404254,1
404255,1
404256,1
404257,0
404258,1
404259,1
404260,0
404261,0
404262,1
404263,0
404264,1
404265,1
404266,1
404267,0
404268,0
404269,1
404270,1
404271,0
404272,1
404273,0
404274,1
404275,1
404276,0
404277,0
404278,0
404279,1
404280,1
404281,1
404282,1
404283,0
404284,1
404285,1
404286,1
404287,1
404288,1
404289,0
404290,0
404291,1
404292,0
404293,0
404294,0
404295,1
404296,0
404297,1
404298,0
404299,1
404300,1
404301,1
404302,1
404303,1
404304,1
404305,1
404306,1
404307,1
404308,1
404309,0
404310,0
404311,1
404312,0
404313,1
404314,1
404315,1
404316,0
404317,1
404318,1
404319,1
404320,0
404321,1
404322,1
404323,1
404324,1
404325,0
404326,0
404327,0
404328,1
404329,1
404330,1
404331,1
404332,1
404333,0
404334,1
404335,1
404336,1
404337,0
404338,1
404339,1
404340,1
404341,0
404342,1
404343,1
404344,1
404345,0
404346,1
404347,0
404348,1
404349,0
404350,1
404351,0
404352,1
404353,1
404354,0
404355,0
404356,1
404357,1
404358,1
404359,0
404360,0
404361,0
404362,1
404363,1
404364,1
404365,1
404366,1
404367,0
404368,1
404369,1
404370,0
404371,0
404372,1
404373,0
404374,0
404375,1
404376,1
404377,1
404378,1
404379,1
404380,0
404381,1
404382,1
404383,1
404384,0
404385,0
404386,0
404387,1
404388,0
404389,0
404390,0
404391,1
404392,1
404393,1
404394,1
404395,0
404396,0
404397,1
404398,0
404399,1
404400,1
404401,1
404402,1
404403,1
404404,0
404405,1
404406,1
404407,0
404408,1
404409,0
404410,0
404411,1
404412,1
404413,1
404414,0
404415,0
404416,0
404417,1
404418,1
404419,1
404420,0
404421,1
404422,1
404423,1
404424,0
404425,1
404426,0
404427,0
404428,1
404429,1
404430,0
404431,0
404432,1
404433,1
404434,1
404435,0
404436,1
404437,0
404438,1
404439,0
404440,1
404441,0
404442,1
404443,1
404444,1
404445,0
404446,0
404447,0
404448,0
404449,1
404450,1
404451,0
404452,1
404453,1
404454,1
404455,0
404456,0
404457,1
404458,1
404459,0
404460,1
404461,1
404462,1
404463,1
404464,1
404465,0
404466,1
404467,1
404468,0
404469,1
404470,0
404471,1
404472,0
404473,1
404474,0
404475,0
404476,1
404477,0
404478,1
404479,1
404480,1
404481,1
404482,1
404483,1
404484,1
404485,0
404486,1
404487,0
404488,1
404489,1
404490,1
404491,1
404492,1
404493,1
404494,0
404495,1
404496,1
404497,1
404498,1
404499,1
404500,1
404501,0
404502,0
404503,1
404504,1
404505,0
404506,0
404507,0
404508,0
404509,1
404510,0
404511,1
404512,1
404513,0
404514,0
404515,1
404516,1
404517,1
404518,1
404519,0
404520,1
404521,0
404522,1
404523,1
404524,1
404525,1
404526,0
404527,1
404528,1
404529,0
404530,1
404531,1
404532,1
404533,0
404534,1
404535,1
404536,1
404537,1
404538,0
404539,1
404540,0
404541,0
404542,1
404543,1
404544,1
404545,0
404546,1
404547,0
404548,0
404549,1
404550,0
404551,1
404552,1
404553,1
404554,1
404555,1
404556,1
404557,1
404558,1
404559,1
404560,0
404561,1
404562,1
404563,1
404564,1
404565,1
404566,1
404567,0
404568,0
404569,0
404570,1
404571,1
404572,1
404573,1
404574,1
404575,0
404576,1
404577,1
404578,1
404579,0
404580,1
404581,1
404582,1
404583,0
404584,1
404585,1
404586,0
404587,0
404588,1
404589,1
404590,0
404591,1
404592,1
404593,1
404594,1
404595,1
404596,0
404597,1
404598,0
404599,1
404600,0
404601,0
404602,1
404603,0
404604,0
404605,1
404606,0
404607,0
404608,1
404609,1
404610,1
404611,1
404612,1
404613,1
404614,1
404615,1
404616,1
404617,1
404618,1
404619,1
404620,0
404621,1
404622,1
404623,1
404624,0
404625,1
404626,0
404627,1
404628,1
404629,1
404630,0
404631,1
404632,0
404633,0
404634,1
404635,1
404636,1
404637,0
404638,0
404639,1
404640,1
404641,1
404642,1
404643,0
404644,0
404645,0
404646,0
404647,1
404648,1
404649,1
404650,1
404651,1
404652,0
404653,0
404654,1
404655,0
404656,1
404657,0
404658,0
404659,1
404660,1
404661,1
404662,1
404663,1
404664,0
404665,0
404666,0
404667,1
404668,1
404669,1
404670,1
404671,1
404672,1
404673,0
404674,0
404675,0
404676,1
404677,1
404678,0
404679,0
404680,1
404681,1
404682,1
404683,1
404684,1
404685,1
404686,0
404687,1
404688,0
404689,1
404690,0
404691,1
404692,1
404693,1
404694,1
404695,0
404696,0
404697,1
404698,1
404699,1
404700,0
404701,1
404702,1
404703,1
404704,1
404705,1
404706,0
404707,1
404708,1
404709,1
404710,1
404711,1
404712,1
404713,1
404714,0
404715,0
404716,1
404717,1
404718,1
404719,0
404720,1
404721,0
404722,1
404723,1
404724,0
404725,1
404726,1
404727,1
404728,1
404729,1
404730,1
404731,1
404732,0
404733,1
404734,1
404735,0
404736,0
404737,0
404738,0
404739,0
404740,0
404741,0
404742,0
404743,1
404744,1
404745,0
404746,1
404747,0
404748,1
404749,1
404750,1
404751,1
404752,1
404753,0
404754,1
404755,1
404756,1
404757,1
404758,1
404759,1
404760,1
404761,0
404762,1
404763,1
404764,1
404765,0
404766,0
404767,0
404768,1
404769,0
404770,1
404771,0
404772,1
404773,1
404774,0
404775,0
404776,1
404777,0
404778,1
404779,1
404780,1
404781,0
404782,0
404783,0
404784,1
404785,1
404786,1
404787,0
404788,1
404789,0
404790,1
404791,1
404792,1
404793,0
404794,1
404795,1
404796,0
404797,0
404798,0
404799,1
404800,1
404801,1
404802,1
404803,1
404804,0
404805,1
404806,0
404807,0
404808,0
404809,1
404810,1
404811,0
404812,0
404813,0
404814,1
404815,1
404816,1
404817,1
404818,1
404819,1
404820,1
404821,1
404822,0
404823,1
404824,0
404825,0
404826,0
404827,0
404828,1
404829,1
404830,1
404831,0
404832,0
404833,0
404834,1
404835,0
404836,1
404837,1
404838,0
404839,1
404840,1
404841,1
404842,1
404843,1
404844,1
404845,1
404846,0
404847,0
404848,1
404849,0
404850,0
404851,0
404852,0
404853,0
404854,1
404855,1
404856,1
404857,0
404858,1
404859,1
404860,1
404861,1
404862,1
404863,0
404864,0
404865,0
404866,1
404867,1
404868,1
404869,1
404870,1
404871,0
404872,1
404873,1
404874,1
404875,0
404876,1
404877,1
404878,0
404879,1
404880,1
404881,1
404882,1
404883,0
404884,1
404885,1
404886,0
404887,1
404888,1
404889,1
404890,1
404891,1
404892,1
404893,1
404894,0
404895,1
404896,0
404897,1
404898,1
404899,0
404900,1
404901,0
404902,0
404903,1
404904,1
404905,1
404906,0
404907,0
404908,1
404909,1
404910,0
404911,1
404912,1
404913,0
404914,1
404915,0
404916,0
404917,0
404918,0
404919,1
404920,1
404921,1
404922,1
404923,1
404924,1
404925,1
404926,1
404927,0
404928,0
404929,1
404930,1
404931,0
404932,0
404933,1
404934,1
404935,0
404936,1
404937,1
404938,0
404939,1
404940,1
404941,1
404942,0
404943,0
404944,1
404945,0
404946,1
404947,1
404948,1
404949,0
404950,1
404951,0
404952,0
404953,0
404954,1
404955,1
404956,0
404957,0
404958,0
404959,1
404960,0
404961,0
404962,1
404963,0
404964,0
404965,1
404966,0
404967,1
404968,1
404969,0
404970,0
404971,0
404972,1
404973,0
404974,1
404975,1
404976,0
404977,0
404978,1
404979,1
404980,1
404981,0
404982,0
404983,0
404984,1
404985,1
404986,1
404987,1
404988,1
404989,0
404990,1
404991,1
404992,1
404993,0
